Order ID,Order Date,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,Segment,Profit Margin,Price per Unit,High Discount,Month
58783218-a269-4eff-85df-8b82f3cbf390,2025-03-18,Drive Technology,Technology,Accessories,373.66,6,0.0,41.0,East,Home Office,0.10972541882995236,62.27666666666667,No,2025-03
fb6ca854-39bb-4cf4-8880-08a79d86c664,2024-12-03,Work Technology,Technology,Phones,666.14,10,0.0,38.36,South,Consumer,0.057585492539105894,66.614,No,2024-12
bd69a86d-b225-4e76-a002-c269342f0e8a,2024-07-01,Son Furniture,Furniture,Chairs,213.15,9,0.1,29.41,West,Home Office,0.1379779498006099,23.683333333333334,No,2024-07
97a0dac6-0bb8-49f2-86c9-5ee1c9b68a17,2024-11-27,End Technology,Technology,Accessories,12.81,3,0.1,1.68,West,Home Office,0.13114754098360654,4.2700000000000005,No,2024-11
968675ee-77f9-42df-8c97-d716f746bf27,2025-01-25,Movie Technology,Technology,Phones,24.71,4,0.2,1.29,East,Consumer,0.05220558478348847,6.1775,No,2025-01
1bb2735b-5796-4e9c-a345-a8eb224f9f6e,2025-02-26,Foreign Furniture,Furniture,Chairs,426.75,2,0.0,51.82,West,Home Office,0.12142940831868776,213.375,No,2025-02
d85d44b1-e065-47c1-9097-7665a188b97a,2024-08-05,Serious Furniture,Furniture,Bookcases,508.8,10,0.0,80.94,East,Corporate,0.15908018867924528,50.88,No,2024-08
676780d2-c2f7-4d86-9472-4e6d265fa8f6,2025-03-16,Between Office Supplies,Office Supplies,Art,646.91,1,0.0,129.24,Central,Corporate,0.1997804949683882,646.91,No,2025-03
eba778f3-8919-4869-bb2a-060bc5782a03,2024-07-29,Bit Furniture,Furniture,Tables,715.28,8,0.0,132.25,East,Corporate,0.18489262945979199,89.41,No,2024-07
5e0960dc-d978-413e-bb1d-7c552bf6498f,2024-08-15,Help Furniture,Furniture,Bookcases,134.93,10,0.2,14.46,West,Consumer,0.10716667901875046,13.493,No,2024-08
af42e828-6263-456b-8b1a-593a9d1c2fa4,2024-07-26,Commercial Office Supplies,Office Supplies,Art,510.5,7,0.0,86.26,Central,Corporate,0.16897159647404505,72.92857142857143,No,2024-07
b7da95d6-af74-4adc-b029-991fdc6539c8,2024-07-27,Rock Technology,Technology,Copiers,457.04,4,0.3,46.09,West,Corporate,0.10084456502713111,114.26,Yes,2024-07
ffc22889-142a-4a47-b312-ea272f0ac657,2025-03-10,Source Furniture,Furniture,Tables,104.13,7,0.2,15.6,South,Home Office,0.149812734082397,14.875714285714285,No,2025-03
b5801da3-a4b8-411e-b7ac-c963fcf7a1cb,2024-09-15,Own Furniture,Furniture,Chairs,100.31,2,0.0,11.51,South,Consumer,0.11474429269265277,50.155,No,2024-09
a140cacc-8a5f-4bcf-b87a-8322e2da831f,2025-02-27,Difficult Office Supplies,Office Supplies,Art,560.81,10,0.2,84.4,Central,Consumer,0.150496603127619,56.080999999999996,No,2025-02
7ff775aa-64d3-4dd1-a62c-48d1617e7316,2024-06-08,Measure Furniture,Furniture,Tables,60.93,5,0.2,6.26,South,Home Office,0.10274085015591662,12.186,No,2024-06
94ff036b-ce65-4e41-84f8-9d6f12c2610a,2024-11-13,Every Office Supplies,Office Supplies,Art,660.17,4,0.0,67.68,West,Consumer,0.10251904812396809,165.0425,No,2024-11
fe98c9d7-0684-46a4-bd24-240b1778230d,2025-02-09,Could Office Supplies,Office Supplies,Binders,578.36,7,0.0,81.75,East,Corporate,0.14134794937409226,82.62285714285714,No,2025-02
7cbb7198-303b-4c97-84a6-47914587ec0a,2025-03-26,Century Office Supplies,Office Supplies,Art,188.61,5,0.2,19.36,Central,Consumer,0.10264567096124276,37.722,No,2025-03
54d52c4d-4988-4592-849b-50bf5aa4b906,2024-11-10,Political Technology,Technology,Phones,150.46,1,0.0,24.36,South,Consumer,0.1619034959457663,150.46,No,2024-11
48baed86-b032-4c6a-9133-4d5d31c11c68,2024-08-04,Establish Technology,Technology,Accessories,347.49,6,0.2,54.99,South,Corporate,0.15824915824915825,57.915,No,2024-08
03c2f5f6-b1ca-40e2-ae3e-1dd72f49b2f1,2024-11-11,Get Office Supplies,Office Supplies,Art,164.02,10,0.0,24.78,East,Consumer,0.1510791366906475,16.402,No,2024-11
ad58b045-c86f-481f-95a0-efaf1deb39f9,2024-06-28,Child Furniture,Furniture,Tables,611.01,7,0.2,50.31,South,Corporate,0.08233907792016498,87.28714285714285,No,2024-06
9d55211a-7d47-4ca8-a1c7-90dcd4c187be,2024-07-10,Size Office Supplies,Office Supplies,Paper,119.78,10,0.3,15.46,Central,Corporate,0.1290699615962598,11.978,Yes,2024-07
2f0f9066-9bba-40f5-90f6-2a00b4a9b75c,2024-12-17,Yes Furniture,Furniture,Chairs,984.6,1,0.0,79.42,West,Corporate,0.08066219784684135,984.6,No,2024-12
17c97d5f-ef70-4d2c-a64e-5db0b73d9506,2024-09-22,Include Technology,Technology,Phones,334.84,1,0.3,54.26,Central,Corporate,0.16204754509616534,334.84,Yes,2024-09
301f8cb2-8b7b-4117-ac38-4a518c773d3d,2025-05-12,Benefit Technology,Technology,Phones,706.63,9,0.2,42.97,South,Home Office,0.060809758996929086,78.51444444444445,No,2025-05
48aff26e-a0c8-4f7a-89d2-86a7e48c106f,2024-08-27,Art Office Supplies,Office Supplies,Paper,465.16,2,0.2,63.43,South,Consumer,0.1363616820018918,232.58,No,2024-08
85a41da4-b43d-484a-b809-69115693e3bd,2024-07-17,Life Office Supplies,Office Supplies,Binders,124.02,1,0.2,9.4,South,Corporate,0.07579422673762297,124.02,No,2024-07
d72052e5-b511-4257-a061-502fd4e49967,2025-03-16,Front Office Supplies,Office Supplies,Binders,442.34,2,0.1,51.02,Central,Consumer,0.11534114029931727,221.17,No,2025-03
a8b6b0b9-8fa1-479f-99c6-66ef3e1eaa88,2025-04-13,Manage Furniture,Furniture,Bookcases,871.82,6,0.1,87.15,East,Corporate,0.09996329517560965,145.30333333333334,No,2025-04
c478d824-12fa-4f36-abbe-8f041cf5c831,2024-08-08,Home Technology,Technology,Phones,514.85,6,0.2,81.92,East,Home Office,0.15911430513741867,85.80833333333334,No,2024-08
0d4abde1-1991-41f4-8078-09029f7ebbb4,2024-10-24,Often Office Supplies,Office Supplies,Paper,154.98,4,0.1,21.75,West,Consumer,0.14034068912117695,38.745,No,2024-10
39fd4eef-1b63-48cb-b66a-892dc9740662,2025-05-23,Rule Office Supplies,Office Supplies,Paper,499.18,10,0.3,75.96,West,Home Office,0.15216955807524338,49.918,Yes,2025-05
47fb2994-1567-49d3-ba92-c81402855f2e,2024-12-21,Million Office Supplies,Office Supplies,Art,322.98,8,0.0,38.87,Central,Home Office,0.12034800916465414,40.3725,No,2024-12
5f65c8c0-0563-4e5b-b9b7-1ac7fd8d3f50,2024-12-27,Different Office Supplies,Office Supplies,Binders,65.61,9,0.0,6.34,Central,Home Office,0.09663161103490321,7.29,No,2024-12
a1ab79e7-bb04-4ffd-a6f7-14ed3b7ec314,2025-04-18,Life Furniture,Furniture,Chairs,833.38,2,0.0,118.55,East,Corporate,0.14225203388610239,416.69,No,2025-04
63921a63-ed15-4007-a064-bbfb78d2614f,2024-12-25,Threat Office Supplies,Office Supplies,Binders,558.77,1,0.3,104.13,South,Home Office,0.18635574565563648,558.77,Yes,2024-12
e806310c-c9f0-4624-a3a8-17b4abac86af,2024-11-20,Most Office Supplies,Office Supplies,Art,608.96,9,0.1,117.93,West,Corporate,0.19365803993694167,67.66222222222223,No,2024-11
695fc60b-1603-4a34-94b9-12cbf035bb33,2025-03-29,Perhaps Furniture,Furniture,Chairs,93.49,3,0.0,8.15,Central,Home Office,0.08717509894106322,31.16333333333333,No,2025-03
8f844891-bec1-4940-a824-714135cd707a,2024-12-28,Nothing Furniture,Furniture,Tables,379.12,5,0.3,42.2,West,Corporate,0.11131040303861575,75.824,Yes,2024-12
997faf2f-c348-40cb-b4fc-4f720f8af753,2024-08-06,Keep Furniture,Furniture,Bookcases,650.83,2,0.2,41.77,East,Home Office,0.0641795860670221,325.415,No,2024-08
b7081db6-af6f-4700-809a-30b95fc55922,2024-09-26,Bad Office Supplies,Office Supplies,Binders,726.5,10,0.1,72.65,Central,Corporate,0.1,72.65,No,2024-09
58771b28-964b-4668-a54a-82edcaa3ef48,2025-05-04,Product Office Supplies,Office Supplies,Art,317.13,7,0.1,44.16,West,Corporate,0.1392488884684514,45.30428571428571,No,2025-05
c3ac14b8-0e4f-4871-a39b-d21f80091ad3,2024-06-16,Player Technology,Technology,Accessories,793.75,3,0.0,116.6,South,Home Office,0.1468976377952756,264.5833333333333,No,2024-06
d75680b7-b852-440b-9f0e-4e3e54a6b777,2024-08-11,Old Furniture,Furniture,Bookcases,368.97,3,0.1,37.36,Central,Consumer,0.10125484456730899,122.99000000000001,No,2024-08
a2bacb8b-0e5f-427f-a1a7-ab38220816c3,2024-11-04,Memory Furniture,Furniture,Chairs,163.4,5,0.0,20.61,West,Consumer,0.12613219094247244,32.68,No,2024-11
29b4292b-4bbd-4351-a2c4-b483d2d78b93,2025-03-23,More Office Supplies,Office Supplies,Art,343.4,10,0.1,47.93,East,Home Office,0.13957483983692487,34.339999999999996,No,2025-03
7870afd9-3ef5-4162-990c-c52a4b8786dc,2025-04-05,School Technology,Technology,Phones,773.39,3,0.3,43.74,West,Home Office,0.0565562006232302,257.7966666666667,Yes,2025-04
6daabb1c-2457-4be2-953d-e502751f3cce,2024-06-02,Over Furniture,Furniture,Bookcases,614.49,8,0.1,79.95,West,Corporate,0.13010789435141337,76.81125,No,2024-06
cdffe579-d2ae-4409-8725-9809a0848b90,2024-12-27,Morning Furniture,Furniture,Tables,681.52,10,0.3,81.27,West,Corporate,0.11924815119145439,68.152,Yes,2024-12
f70394a7-4513-468b-b7ef-1dc5a9e4e343,2024-06-04,Guess Furniture,Furniture,Tables,818.72,10,0.1,148.15,South,Consumer,0.18095319523158102,81.872,No,2024-06
7a358dc6-2c65-4f8e-88b2-dda94406f31f,2024-10-04,Official Technology,Technology,Copiers,559.0,2,0.0,51.85,South,Corporate,0.09275491949910555,279.5,No,2024-10
88994425-7465-4dca-b0f0-8945a46267a1,2024-07-06,Wrong Technology,Technology,Accessories,155.88,7,0.0,29.92,South,Home Office,0.19194251988709266,22.268571428571427,No,2024-07
a7ddb1b0-bac4-4078-90ec-2699f5fb5cf4,2024-12-13,Admit Technology,Technology,Accessories,420.75,7,0.2,35.92,Central,Consumer,0.08537136066547832,60.107142857142854,No,2024-12
4d317329-2ec7-4057-a404-3298256ebf9c,2025-04-04,All Technology,Technology,Accessories,325.5,2,0.2,54.91,West,Consumer,0.1686943164362519,162.75,No,2025-04
c2d2310e-c69d-43c4-83c0-2ee8fcb0c65c,2025-02-14,Clear Technology,Technology,Phones,699.11,3,0.3,82.0,Central,Corporate,0.11729198552445251,233.03666666666666,Yes,2025-02
a6960a60-05b4-4271-ac48-3de14e494541,2024-10-20,Lawyer Technology,Technology,Phones,223.5,3,0.3,14.9,East,Corporate,0.06666666666666667,74.5,Yes,2024-10
4d00f254-e49b-4663-8943-cfcde93b1e9e,2025-04-16,Training Furniture,Furniture,Chairs,57.27,7,0.3,3.4,Central,Consumer,0.05936790640824166,8.181428571428572,Yes,2025-04
c6fe9e43-574e-4be0-ba4b-918d7a05a8f1,2025-05-06,Budget Furniture,Furniture,Bookcases,520.22,4,0.1,48.74,East,Home Office,0.09369113067548344,130.055,No,2025-05
afc7a697-3dd5-4af7-88c8-3f682fbf07a8,2025-04-07,Lose Technology,Technology,Copiers,574.96,3,0.0,73.9,Central,Consumer,0.12853068039515791,191.65333333333334,No,2025-04
cf23812c-f0d3-4ba7-b071-e8d88736feb7,2025-03-03,Paper Furniture,Furniture,Chairs,874.6,1,0.3,172.43,East,Corporate,0.19715298422135835,874.6,Yes,2025-03
f78b3694-be7c-45cd-bcfe-5637e8c45fe0,2024-07-30,Clearly Furniture,Furniture,Bookcases,790.63,6,0.1,126.45,East,Corporate,0.1599357474419134,131.77166666666668,No,2024-07
efe930f3-88a1-4a65-a423-53bb3793f888,2024-12-31,Interview Office Supplies,Office Supplies,Paper,53.89,9,0.2,9.27,Central,Consumer,0.1720170718129523,5.987777777777778,No,2024-12
a6a054f5-b860-420f-8335-6f58732ce371,2025-03-14,He Technology,Technology,Copiers,483.75,3,0.1,28.77,South,Home Office,0.05947286821705426,161.25,No,2025-03
8d2c1943-c14b-42a6-826b-3ffb68edaa2b,2024-09-09,Tax Furniture,Furniture,Chairs,53.37,4,0.0,5.2,Central,Consumer,0.09743301480232341,13.3425,No,2024-09
c9400b6a-172d-4fc8-b4ae-795aac2d2c7a,2025-04-08,Paper Furniture,Furniture,Bookcases,478.67,1,0.1,44.48,South,Home Office,0.09292414398228424,478.67,No,2025-04
4196848d-3b21-4a3e-87f6-00d0936b19da,2024-09-18,Me Technology,Technology,Copiers,133.23,6,0.3,24.44,Central,Corporate,0.18344216767995197,22.205,Yes,2024-09
6ea4c7ef-b10a-44a1-a601-107c3bf01acd,2024-06-19,Radio Office Supplies,Office Supplies,Binders,973.99,8,0.3,102.37,South,Corporate,0.10510374849844455,121.74875,Yes,2024-06
5f72c99e-8e15-4be4-8a1b-92753e9af913,2024-11-26,Stock Office Supplies,Office Supplies,Binders,430.25,7,0.1,56.72,East,Home Office,0.13183033120278909,61.464285714285715,No,2024-11
33e413a6-00e7-43fd-b202-9700740135b7,2024-10-25,Up Furniture,Furniture,Chairs,664.31,5,0.3,93.26,East,Corporate,0.14038626544835997,132.862,Yes,2024-10
b5762b54-1e41-4083-983f-d4061c9c433f,2024-12-23,Mission Furniture,Furniture,Chairs,452.66,6,0.3,41.28,South,Corporate,0.09119427384792117,75.44333333333334,Yes,2024-12
601b1149-4017-4b47-a13e-b3dacd4369df,2025-05-07,Page Technology,Technology,Phones,517.96,3,0.0,36.99,South,Corporate,0.07141478106417484,172.65333333333334,No,2025-05
929eb836-fcb3-4760-a8ce-7f06b40be6bc,2025-05-20,Major Office Supplies,Office Supplies,Art,134.97,4,0.2,14.08,South,Consumer,0.10431947840260798,33.7425,No,2025-05
035e02ab-f4fd-4d18-a68f-bb681bbdefa2,2024-08-18,Exist Office Supplies,Office Supplies,Paper,455.42,6,0.2,53.1,West,Home Office,0.11659566993105265,75.90333333333334,No,2024-08
c9472470-bfac-4019-a41b-1d762892155b,2024-10-26,Raise Technology,Technology,Copiers,373.28,6,0.2,32.64,West,Home Office,0.0874410630090013,62.21333333333333,No,2024-10
780bf193-a44f-42c2-9224-ac01489659a9,2024-10-02,Radio Technology,Technology,Phones,522.57,9,0.0,46.65,West,Corporate,0.08927033698834605,58.06333333333334,No,2024-10
d82afeee-196e-4ec9-b8a5-fc28d67f2751,2024-06-14,Use Furniture,Furniture,Bookcases,996.4,5,0.3,79.74,South,Consumer,0.08002810116419108,199.28,Yes,2024-06
257bbb69-2d10-42be-bf8f-eeaba3ef990b,2024-10-11,Hard Technology,Technology,Phones,899.69,8,0.0,154.37,South,Consumer,0.17158132245551244,112.46125,No,2024-10
1c7fa4a5-c543-42ca-a2b4-077779847a20,2025-04-17,Food Furniture,Furniture,Bookcases,74.29,9,0.2,13.65,Central,Home Office,0.18373939965002017,8.254444444444445,No,2025-04
7764afd9-b8ce-4ce1-9b7b-7fb830e8a245,2024-07-25,Class Technology,Technology,Copiers,513.67,2,0.1,86.71,West,Corporate,0.168804874725018,256.835,No,2024-07
fd29c865-310b-47c3-99bd-df2c8366c82e,2025-05-20,May Technology,Technology,Accessories,558.48,6,0.3,95.25,East,Corporate,0.1705522131499785,93.08,Yes,2025-05
f1a507f9-887b-4a30-82a5-f4d2c5a44967,2024-10-21,Into Office Supplies,Office Supplies,Paper,316.2,8,0.3,52.29,East,Consumer,0.16537001897533207,39.525,Yes,2024-10
bc409f82-fe19-4fb5-847f-6cf72b563b45,2024-09-15,Either Office Supplies,Office Supplies,Paper,645.92,8,0.3,98.19,West,Corporate,0.15201572950210554,80.74,Yes,2024-09
ad33073c-f541-4e7a-9654-c8eb086ae499,2025-03-11,Successful Furniture,Furniture,Chairs,438.29,1,0.0,55.98,West,Consumer,0.12772365328891827,438.29,No,2025-03
966492dc-4188-48fe-a87f-4a9329ab7bf6,2024-12-20,Among Furniture,Furniture,Chairs,935.39,4,0.2,179.71,West,Corporate,0.19212307165994932,233.8475,No,2024-12
3f092ad7-768b-4467-987b-9ac11fa70ce2,2024-10-22,Edge Office Supplies,Office Supplies,Binders,204.34,9,0.2,14.05,East,Corporate,0.06875795243222081,22.704444444444444,No,2024-10
4f2581cb-0847-4880-8128-23ceb580fffb,2024-07-30,Central Furniture,Furniture,Bookcases,644.58,10,0.1,48.78,East,Home Office,0.07567718514381458,64.458,No,2024-07
a83c39e5-bae9-4509-8968-e6a1bd98df9f,2025-03-14,Piece Office Supplies,Office Supplies,Art,50.78,1,0.0,2.89,Central,Home Office,0.056912170145726665,50.78,No,2025-03
b5c1d23c-ed37-41f6-8bde-eea47c1dae76,2025-04-01,Group Office Supplies,Office Supplies,Art,218.7,10,0.3,31.21,Central,Home Office,0.14270690443529951,21.869999999999997,Yes,2025-04
6401ac0e-c2d2-44d8-9db3-d3d4547a4d0a,2025-04-16,Meeting Technology,Technology,Accessories,957.08,8,0.1,163.38,Central,Home Office,0.17070673297947925,119.635,No,2025-04
f69ab86c-0bb2-4c43-94e7-3ef21302db67,2024-10-08,Act Office Supplies,Office Supplies,Binders,82.24,1,0.1,9.53,Central,Corporate,0.11588035019455253,82.24,No,2024-10
d7082fc9-4453-4049-89d5-eb67cb212430,2024-06-16,Tough Furniture,Furniture,Tables,610.59,6,0.2,97.77,West,Corporate,0.16012381467105585,101.765,No,2024-06
601ce158-35d0-49fc-944a-ff6a1f6d8fab,2025-02-20,Certainly Furniture,Furniture,Tables,519.83,2,0.2,44.84,West,Corporate,0.08625896927841795,259.915,No,2025-02
6df32c20-2bd0-4bab-a0d2-cad714d938cf,2024-07-15,Four Technology,Technology,Accessories,149.47,1,0.2,28.67,South,Consumer,0.1918110657657055,149.47,No,2024-07
658b1949-faf4-4e8c-ad66-89b07d1396c5,2024-11-10,Site Office Supplies,Office Supplies,Binders,815.34,10,0.2,63.98,West,Consumer,0.07847033139549145,81.534,No,2024-11
ead6a6b8-39e0-412f-93f0-8742fadcabf0,2024-12-23,From Technology,Technology,Accessories,880.28,8,0.0,55.9,South,Corporate,0.0635025219248421,110.035,No,2024-12
95ebccd3-da67-4acd-852d-49d149b02296,2025-01-11,Expert Furniture,Furniture,Bookcases,222.99,6,0.0,12.84,South,Consumer,0.05758105744652226,37.165,No,2025-01
b89b6e06-26ca-4210-b75f-8512ea803637,2025-05-28,Table Furniture,Furniture,Bookcases,541.32,2,0.3,37.94,South,Corporate,0.07008793320032512,270.66,Yes,2025-05
25384426-b18c-4f78-bcda-366c39e67219,2025-05-23,Great Furniture,Furniture,Bookcases,372.28,7,0.0,50.46,Central,Corporate,0.1355431395723649,53.18285714285714,No,2025-05
2c134fb7-bf99-4f73-80ab-1ee7ab41daa8,2025-01-08,Ever Technology,Technology,Accessories,392.49,8,0.2,68.21,Central,Consumer,0.1737878672068078,49.06125,No,2025-01
8ea89fda-8253-4142-9d98-91ab481bda05,2025-05-24,Site Office Supplies,Office Supplies,Art,975.33,7,0.2,165.06,East,Consumer,0.16923502814432037,139.33285714285714,No,2025-05
ef23e906-167c-45cf-8f9b-e51d43250cee,2024-09-21,Break Furniture,Furniture,Bookcases,207.07,9,0.3,25.89,Central,Consumer,0.12503018302989327,23.007777777777775,Yes,2024-09
5e99346f-795b-4eac-98c1-30279122c4e6,2024-07-11,Teach Technology,Technology,Phones,339.71,8,0.3,24.57,West,Home Office,0.07232639604368432,42.46375,Yes,2024-07
50f93c69-df8a-4660-aa49-fa3fa352cac5,2024-10-30,Behind Office Supplies,Office Supplies,Paper,325.34,7,0.2,45.24,Central,Home Office,0.13905452757115636,46.47714285714285,No,2024-10
ffe06e79-6fb7-4d2e-bfab-93e226fbfbc8,2025-05-24,Reason Office Supplies,Office Supplies,Art,567.3,8,0.0,59.71,South,Home Office,0.10525295258240791,70.9125,No,2025-05
f933b297-4725-4238-bc6d-d313b3df3dc3,2025-01-19,Way Office Supplies,Office Supplies,Paper,314.6,1,0.3,28.26,South,Home Office,0.0898283534647171,314.6,Yes,2025-01
22bd1624-83d2-40c7-b31f-a629400018dc,2025-02-11,Whom Office Supplies,Office Supplies,Art,60.84,8,0.1,7.83,West,Home Office,0.128698224852071,7.605,No,2025-02
4d6b3cf9-66ad-4682-ada1-a0f76c3f21d2,2025-04-22,Government Office Supplies,Office Supplies,Art,823.44,4,0.0,111.89,South,Consumer,0.13588118138540756,205.86,No,2025-04
ae844ba4-1b33-4b32-a288-5b109780f13c,2025-03-07,Bar Office Supplies,Office Supplies,Paper,446.63,7,0.1,50.0,West,Consumer,0.11194948839083806,63.80428571428571,No,2025-03
b271a7c3-483e-47f7-9a8f-a3485f3e9d99,2024-08-16,Away Technology,Technology,Accessories,730.13,3,0.1,97.93,South,Home Office,0.13412679933710436,243.37666666666667,No,2024-08
ff1ebfa7-78e3-45b3-ab2b-5036364dd5c4,2025-04-03,Firm Office Supplies,Office Supplies,Binders,957.12,8,0.2,126.28,South,Corporate,0.1319374791039786,119.64,No,2025-04
7917d328-3728-423f-8e6d-4d4417df63fd,2025-02-10,Type Office Supplies,Office Supplies,Art,489.34,4,0.2,65.43,Central,Home Office,0.13371071238811463,122.335,No,2025-02
0a86a25a-1137-46f5-9ab5-bbbf445389ed,2024-12-08,Expect Technology,Technology,Accessories,215.21,8,0.2,26.25,Central,Home Office,0.12197388597184146,26.90125,No,2024-12
9d2e3400-00ad-48e2-877b-a28bd5e36b29,2025-05-20,Already Office Supplies,Office Supplies,Art,130.66,9,0.3,24.09,Central,Corporate,0.1843716516148783,14.517777777777777,Yes,2025-05
9986e4eb-e06c-4238-a03a-0534632bc682,2025-03-08,Rock Furniture,Furniture,Tables,51.65,2,0.2,9.74,West,Corporate,0.18857696030977736,25.825,No,2025-03
ea07c4ee-7214-4f73-9ced-871fdeacf1a5,2025-02-17,Clear Office Supplies,Office Supplies,Binders,210.05,9,0.2,39.9,South,Consumer,0.18995477267317304,23.33888888888889,No,2025-02
64cf5887-a967-4a5a-942e-f326d1640626,2025-01-10,Increase Office Supplies,Office Supplies,Binders,619.52,10,0.1,53.51,West,Consumer,0.08637332128099173,61.952,No,2025-01
58f1462e-118a-4ce8-9ede-5317ad30bc52,2025-05-03,Investment Office Supplies,Office Supplies,Art,240.51,2,0.3,23.94,West,Home Office,0.09953848072845205,120.255,Yes,2025-05
74631459-1e64-45cd-b220-b26bf351c8cf,2024-10-31,Eat Furniture,Furniture,Chairs,964.87,3,0.3,142.74,West,Consumer,0.14793702778612663,321.62333333333333,Yes,2024-10
c5e29fc8-92fd-47db-8df2-39352fb88fd1,2025-01-17,Career Furniture,Furniture,Tables,327.96,1,0.0,48.49,West,Corporate,0.14785339675570194,327.96,No,2025-01
f0b9436d-2e95-4355-b45f-d1dbdd06aeda,2024-12-02,Pressure Technology,Technology,Copiers,423.71,3,0.0,84.56,East,Consumer,0.19957046092846523,141.23666666666665,No,2024-12
d1ea5dd4-9473-4cf1-98bb-96bf436841f5,2025-04-26,American Furniture,Furniture,Tables,962.51,5,0.0,49.46,West,Home Office,0.05138647910151583,192.502,No,2025-04
d3fbf16e-964b-4150-aa86-e1fe9f4f5117,2024-06-06,Yourself Office Supplies,Office Supplies,Art,291.72,9,0.3,53.5,East,Corporate,0.1833950363362128,32.413333333333334,Yes,2024-06
047d02d2-1bbd-4d8a-9468-5b183ed3a127,2025-02-20,Box Technology,Technology,Copiers,200.88,2,0.2,14.94,South,Corporate,0.07437275985663082,100.44,No,2025-02
47b0578d-c7e4-453c-a81a-0352f3e0d8f6,2025-05-11,Ready Furniture,Furniture,Bookcases,194.34,6,0.2,26.27,Central,Home Office,0.13517546567870742,32.39,No,2025-05
c2e32a0c-771c-4675-b6ac-76cbbb400807,2024-07-15,Produce Technology,Technology,Phones,520.13,2,0.3,78.22,South,Corporate,0.15038548055293868,260.065,Yes,2024-07
a23d63a2-4e04-49dd-970d-b4b9e83ff9cf,2024-12-28,Agency Technology,Technology,Phones,936.47,1,0.2,100.7,South,Corporate,0.10753147458007198,936.47,No,2024-12
dd49c711-4099-4799-8438-62bbd25573b3,2024-11-03,Improve Furniture,Furniture,Tables,586.64,10,0.0,52.35,Central,Corporate,0.08923701077321697,58.664,No,2024-11
b46164a4-0c75-42e9-8932-873a8216177a,2024-06-30,Serve Furniture,Furniture,Bookcases,671.11,8,0.2,49.63,West,Consumer,0.07395210919223376,83.88875,No,2024-06
207dedb7-aef2-44b2-9abe-1848d5f2a1af,2024-09-05,Environmental Office Supplies,Office Supplies,Art,126.24,5,0.2,17.95,Central,Home Office,0.1421894803548796,25.247999999999998,No,2024-09
dee0117b-07fd-493c-9a06-04978932943d,2024-11-05,Your Technology,Technology,Phones,460.43,10,0.2,51.74,South,Consumer,0.11237321634124622,46.043,No,2024-11
40ee2c18-372b-42c8-a147-7030dff61d7e,2024-08-14,Tonight Office Supplies,Office Supplies,Binders,683.54,10,0.0,88.06,West,Consumer,0.12882932966614977,68.354,No,2024-08
efea0619-59db-40de-bfae-636bf6f760df,2024-12-04,See Office Supplies,Office Supplies,Art,918.07,2,0.0,160.03,Central,Consumer,0.17431132702299387,459.035,No,2024-12
2bf117c6-0ec1-47d9-9980-ed48045c24cd,2025-05-28,Event Office Supplies,Office Supplies,Paper,334.84,9,0.3,22.58,West,Consumer,0.0674351929279656,37.20444444444444,Yes,2025-05
defd9eb4-82c6-4be5-8e73-2d3cafa5b299,2024-09-17,Thus Technology,Technology,Copiers,899.9,8,0.0,106.2,South,Consumer,0.11801311256806313,112.4875,No,2024-09
975cb87a-c9d6-4e71-9cee-09df92deddbd,2025-05-10,Specific Office Supplies,Office Supplies,Binders,67.16,8,0.2,10.64,South,Home Office,0.15842763549731986,8.395,No,2025-05
770fd92e-9818-4c30-a455-f388f61754d4,2024-11-09,Call Furniture,Furniture,Tables,225.72,2,0.0,25.63,East,Home Office,0.11354775828460038,112.86,No,2024-11
580376dc-bfcc-4a05-b1dc-e83f7a6562fc,2025-05-25,Claim Office Supplies,Office Supplies,Paper,986.28,8,0.0,91.79,East,Consumer,0.09306687756012492,123.285,No,2025-05
0c74e2eb-4e0b-41cf-ba03-ceb8dcf9c8b4,2025-02-06,Service Technology,Technology,Phones,992.93,7,0.3,179.17,South,Corporate,0.18044575146284228,141.84714285714284,Yes,2025-02
1db395bb-8d9b-4ceb-8b09-55cd20083b9d,2025-01-05,Down Furniture,Furniture,Tables,964.5,9,0.1,142.78,East,Home Office,0.14803525142560914,107.16666666666667,No,2025-01
e01ad4fb-1e88-4820-9443-41f22092b288,2024-06-17,Economy Furniture,Furniture,Chairs,399.13,3,0.1,69.94,West,Home Office,0.17523112770275348,133.04333333333332,No,2024-06
2fa01aba-543c-493e-b992-f1808c5e56b7,2024-10-26,Hand Technology,Technology,Accessories,721.9,7,0.3,125.25,South,Home Office,0.17350048483169414,103.12857142857142,Yes,2024-10
1fa812b9-db33-4b00-bab8-e6f83fc4401f,2025-02-27,Sense Technology,Technology,Accessories,282.89,2,0.0,48.49,Central,Consumer,0.17140938173848494,141.445,No,2025-02
a45639f2-6256-4653-86b4-66f3c9a427af,2025-01-15,Foot Furniture,Furniture,Bookcases,214.02,2,0.0,25.03,East,Consumer,0.1169516867582469,107.01,No,2025-01
5df7fa2d-fc78-43b8-83cd-e49ba35c96ea,2024-06-21,Apply Office Supplies,Office Supplies,Art,743.14,7,0.3,63.28,East,Consumer,0.08515219204995021,106.16285714285713,Yes,2024-06
